,season,SPECID1,SPECID2,L1_norm,valid,Household
6828,2014-2015,HS1256,MH8309,24.22442436,FALSE,FALSE
6829,2014-2015,HS1328,MH8309,82,FALSE,FALSE
6830,2014-2015,HS1327,MH8309,80.07999507,FALSE,FALSE
6831,2014-2015,HS1313,MH8309,80.46200577,FALSE,FALSE
6832,2014-2015,HS1250,MH8309,23.91839317,FALSE,FALSE
6833,2014-2015,HS1294,MH8309,24.46309624,FALSE,FALSE
6834,2014-2015,HS1253,MH8309,24,FALSE,FALSE
6835,2014-2015,HS1455,MH8309,92.02330829,FALSE,FALSE
6836,2014-2015,HS1385,MH8309,286,FALSE,FALSE
6837,2014-2015,HS1357,MH8309,88,FALSE,FALSE
6838,2014-2015,HS1349,MH8309,284.4770225,FALSE,FALSE
6839,2014-2015,HS1465,MH8309,80,FALSE,FALSE
6840,2014-2015,HS1463,MH8309,80,FALSE,FALSE
6841,2014-2015,MH8041,MH8309,80.04428763,FALSE,FALSE
6842,2014-2015,HS1460,MH8309,86,FALSE,FALSE
6843,2014-2015,HS1427,MH8309,86.2233725,FALSE,FALSE
6844,2014-2015,HS1375,MH8309,46.78952848,FALSE,FALSE
6845,2014-2015,HS1341,MH8309,46.45935963,FALSE,FALSE
6846,2014-2015,MH8183,MH8309,83.8006535,FALSE,FALSE
6847,2014-2015,MH7800,MH8309,44.86053285,FALSE,FALSE
6848,2014-2015,MH8129,MH8309,63.42569516,FALSE,FALSE
6849,2014-2015,HS1392,MH8309,80,FALSE,FALSE
6850,2014-2015,HS1402,MH8309,76,FALSE,FALSE
6851,2014-2015,HS1401,MH8309,76.06870214,FALSE,FALSE
6852,2014-2015,HS1351,MH8309,76.05244382,FALSE,FALSE
6853,2014-2015,HS1487,MH8309,28.0473872,FALSE,FALSE
6854,2014-2015,MH8088,MH8309,26.99667565,FALSE,FALSE
6855,2014-2015,MH8089,MH8309,25.53828944,FALSE,FALSE
6856,2014-2015,HS1421,MH8309,20.41724633,FALSE,FALSE
6857,2014-2015,HS1473,MH8309,79.01234633,FALSE,FALSE
6858,2014-2015,HS1474,MH8309,46.29716447,FALSE,FALSE
6859,2014-2015,HS1457,MH8309,84.28543703,FALSE,FALSE
6860,2014-2015,HS1364,MH8309,38.08145759,FALSE,FALSE
6861,2014-2015,HS1405,MH8309,90,FALSE,FALSE
6862,2014-2015,HS1425,MH8309,82.1309355,FALSE,FALSE
6863,2014-2015,HS1450,MH8309,5.955611371,TRUE,TRUE
6864,2014-2015,MH8137,MH8309,78.56413774,FALSE,FALSE
6865,2014-2015,MH8052,MH8309,82.11904061,FALSE,FALSE
6866,2014-2015,MH8090,MH8309,80.99568229,FALSE,FALSE
6867,2014-2015,HS1445,MH8309,81.87516513,FALSE,FALSE
6868,2014-2015,HS1387,MH8309,80,FALSE,FALSE
6869,2014-2015,HS1367,MH8309,24.33343818,FALSE,FALSE
6870,2014-2015,HS1390,MH8309,81.27353734,FALSE,FALSE
6871,2014-2015,HS1391,MH8309,80,FALSE,FALSE
6872,2014-2015,HS1394,HS1450,87.95561137,FALSE,FALSE
6873,2014-2015,MH7843,HS1450,88.00989527,FALSE,FALSE
6874,2014-2015,HS1376,HS1450,32.0956394,FALSE,FALSE
6875,2014-2015,MH7505,HS1450,22.6108348,FALSE,FALSE
6876,2014-2015,HS1255,HS1450,19.2462837,FALSE,FALSE
6877,2014-2015,MH7796,HS1450,96.17934447,FALSE,FALSE
6878,2014-2015,MH7492,HS1450,39.78113378,FALSE,FALSE
6879,2014-2015,HS1340,HS1450,42.12678942,FALSE,FALSE
6880,2014-2015,HS1413,HS1450,80.15352421,FALSE,FALSE
6881,2014-2015,HS1448,HS1450,31.95561137,FALSE,FALSE
6882,2014-2015,HS1393,HS1450,77.95561137,FALSE,FALSE
6883,2014-2015,MH7890,HS1450,19.2944437,FALSE,FALSE
6884,2014-2015,HS1345,HS1450,18.0619776,FALSE,FALSE
6885,2014-2015,HS1369,HS1450,86.22032789,FALSE,FALSE
6886,2014-2015,HS1336,HS1450,80.16294981,FALSE,FALSE
6887,2014-2015,MH7612,HS1450,80.05666192,FALSE,FALSE
6888,2014-2015,HS1377,HS1450,87.95561137,FALSE,FALSE
6889,2014-2015,MH7845,HS1450,85.93348021,FALSE,FALSE
6890,2014-2015,MH7891,HS1450,20.17044954,FALSE,FALSE
6891,2014-2015,MH8126,HS1450,21.22788734,FALSE,FALSE
6892,2014-2015,MH7409,HS1450,17.95561137,FALSE,FALSE
6893,2014-2015,MH7893,HS1450,28.08791672,FALSE,FALSE
6894,2014-2015,HS1388,HS1450,85.99852723,FALSE,FALSE
6895,2014-2015,HS1342,HS1450,88.07759472,FALSE,FALSE
6896,2014-2015,MH7455,HS1450,20.02692721,FALSE,FALSE
6897,2014-2015,HS1408,HS1450,21.38397272,FALSE,FALSE
6898,2014-2015,MH7885,HS1450,19.95561137,FALSE,FALSE
6899,2014-2015,HS1409,HS1450,20.09244934,FALSE,FALSE
6900,2014-2015,MH7440,HS1450,25.00854502,FALSE,FALSE
6901,2014-2015,MH7390,HS1450,24.21925147,FALSE,FALSE
6902,2014-2015,HS1256,HS1450,22.18003573,FALSE,FALSE
6903,2014-2015,HS1328,HS1450,79.95561137,FALSE,FALSE
6904,2014-2015,HS1327,HS1450,78.03560644,FALSE,FALSE
6905,2014-2015,HS1313,HS1450,78.41761714,FALSE,FALSE
6906,2014-2015,HS1250,HS1450,21.87400454,FALSE,FALSE
6907,2014-2015,HS1294,HS1450,22.41870761,FALSE,FALSE
6908,2014-2015,HS1253,HS1450,21.95561137,FALSE,FALSE
6909,2014-2015,HS1385,HS1450,283.9556114,FALSE,FALSE
6910,2014-2015,HS1357,HS1450,85.95561137,FALSE,FALSE
6911,2014-2015,HS1349,HS1450,282.4326339,FALSE,FALSE
6912,2014-2015,MH8041,HS1450,77.999899,FALSE,FALSE
6913,2014-2015,HS1427,HS1450,84.17898387,FALSE,FALSE
6914,2014-2015,HS1375,HS1450,44.74513985,FALSE,FALSE
6915,2014-2015,HS1341,HS1450,44.414971,FALSE,FALSE
6916,2014-2015,MH7800,HS1450,42.81614422,FALSE,FALSE
6917,2014-2015,HS1392,HS1450,77.95561137,FALSE,FALSE
6918,2014-2015,HS1402,HS1450,73.95561137,FALSE,FALSE
6919,2014-2015,HS1401,HS1450,74.02431351,FALSE,FALSE
6920,2014-2015,HS1351,HS1450,74.00805519,FALSE,FALSE
6921,2014-2015,MH8088,HS1450,24.95228703,FALSE,FALSE
6922,2014-2015,MH8089,HS1450,23.49390081,FALSE,FALSE
6923,2014-2015,HS1421,HS1450,18.3728577,FALSE,FALSE
6924,2014-2015,HS1364,HS1450,36.03706896,FALSE,FALSE
6925,2014-2015,HS1405,HS1450,87.95561137,FALSE,FALSE
6926,2014-2015,HS1425,HS1450,80.08654687,FALSE,FALSE
6927,2014-2015,HS1387,HS1450,77.95561137,FALSE,FALSE
6928,2014-2015,HS1367,HS1450,22.28904955,FALSE,FALSE
6929,2014-2015,HS1390,HS1450,79.22914871,FALSE,FALSE
6930,2014-2015,HS1391,HS1450,77.95561137,FALSE,FALSE
6931,2014-2015,HS1394,MH8137,67.50120278,FALSE,FALSE
6932,2014-2015,MH7843,MH8137,67.55548668,FALSE,FALSE
6933,2014-2015,HS1376,MH8137,80.70416576,FALSE,FALSE
6934,2014-2015,MH8156,MH8137,391.577051,FALSE,FALSE
6935,2014-2015,MH7505,MH8137,69.758314,FALSE,FALSE
6936,2014-2015,HS1255,MH8137,66.3937629,FALSE,FALSE
6937,2014-2015,MH7796,MH8137,60.2293733,FALSE,FALSE
6938,2014-2015,MH8165,MH8137,52.38454938,FALSE,FALSE
6939,2014-2015,MH7492,MH8137,73.84146452,FALSE,FALSE
6940,2014-2015,HS1340,MH8137,76.18712016,FALSE,FALSE
6941,2014-2015,HS1413,MH8137,44.20355303,FALSE,FALSE
6942,2014-2015,HS1448,MH8137,78.26092996,FALSE,FALSE
6943,2014-2015,HS1393,MH8137,42.0056402,FALSE,FALSE
6944,2014-2015,MH7890,MH8137,67.90297007,FALSE,FALSE
6945,2014-2015,HS1345,MH8137,66.67050397,FALSE,FALSE
6946,2014-2015,HS1369,MH8137,50.27035672,FALSE,FALSE
6947,2014-2015,HS1336,MH8137,44.21297863,FALSE,FALSE
6948,2014-2015,MH7612,MH8137,44.10669074,FALSE,FALSE
6949,2014-2015,HS1377,MH8137,90.8028205,FALSE,FALSE
6950,2014-2015,MH7845,MH8137,88.78068934,FALSE,FALSE
6951,2014-2015,MH7891,MH8137,66.47576812,FALSE,FALSE
6952,2014-2015,MH8126,MH8137,67.53320593,FALSE,FALSE
6953,2014-2015,MH7409,MH8137,65.10309057,FALSE,FALSE
6954,2014-2015,MH7893,MH8137,76.69644309,FALSE,FALSE
6955,2014-2015,HS1388,MH8137,67.06673977,FALSE,FALSE
6956,2014-2015,HS1342,MH8137,69.14580726,FALSE,FALSE
6957,2014-2015,MH7455,MH8137,68.63545357,FALSE,FALSE
6958,2014-2015,HS1408,MH8137,69.99249909,FALSE,FALSE
6959,2014-2015,MH7885,MH8137,68.56413774,FALSE,FALSE
6960,2014-2015,HS1409,MH8137,68.7009757,FALSE,FALSE
6961,2014-2015,MH7440,MH8137,73.61707138,FALSE,FALSE
6962,2014-2015,MH7390,MH8137,72.82777784,FALSE,FALSE
6963,2014-2015,HS1256,MH8137,70.7885621,FALSE,FALSE
6964,2014-2015,HS1328,MH8137,44.0056402,FALSE,FALSE
6965,2014-2015,HS1327,MH8137,42.08563526,FALSE,FALSE
6966,2014-2015,HS1313,MH8137,42.46764596,FALSE,FALSE
6967,2014-2015,HS1250,MH8137,70.48253091,FALSE,FALSE
6968,2014-2015,HS1294,MH8137,71.02723397,FALSE,FALSE
6969,2014-2015,HS1253,MH8137,70.56413774,FALSE,FALSE
6970,2014-2015,HS1455,MH8137,92.82612879,FALSE,FALSE
6971,2014-2015,HS1385,MH8137,290.8028205,FALSE,FALSE
6972,2014-2015,HS1357,MH8137,67.02382391,FALSE,FALSE
6973,2014-2015,HS1349,MH8137,289.279843,FALSE,FALSE
6974,2014-2015,HS1463,MH8137,71.84002217,FALSE,FALSE
6975,2014-2015,MH8041,MH8137,71.8843098,FALSE,FALSE
6976,2014-2015,HS1460,MH8137,86.8028205,FALSE,FALSE
6977,2014-2015,HS1427,MH8137,87.02619301,FALSE,FALSE
6978,2014-2015,HS1375,MH8137,78.80547059,FALSE,FALSE
6979,2014-2015,HS1341,MH8137,78.47530174,FALSE,FALSE
6980,2014-2015,MH8183,MH8137,65.76420683,FALSE,FALSE
6981,2014-2015,MH7800,MH8137,76.87647496,FALSE,FALSE
6982,2014-2015,MH8129,MH8137,63.61791039,FALSE,FALSE
6983,2014-2015,HS1392,MH8137,42.0056402,FALSE,FALSE
6984,2014-2015,HS1402,MH8137,76.8028205,FALSE,FALSE
6985,2014-2015,HS1401,MH8137,76.87152264,FALSE,FALSE
6986,2014-2015,HS1351,MH8137,76.85526432,FALSE,FALSE
6987,2014-2015,MH8088,MH8137,71.04289184,FALSE,FALSE
6988,2014-2015,MH8089,MH8137,69.5009408,FALSE,FALSE
6989,2014-2015,HS1421,MH8137,66.98138407,FALSE,FALSE
6990,2014-2015,HS1457,MH8137,46.29107722,FALSE,FALSE
6991,2014-2015,HS1364,MH8137,70.0973997,FALSE,FALSE
6992,2014-2015,HS1405,MH8137,69.02382391,FALSE,FALSE
6993,2014-2015,HS1425,MH8137,64.20316306,FALSE,FALSE
6994,2014-2015,HS1450,MH8137,76.51974911,FALSE,FALSE
6995,2014-2015,MH8052,MH8137,44.12468081,FALSE,FALSE
6996,2014-2015,MH8090,MH8137,43.00132249,FALSE,FALSE
6997,2014-2015,HS1387,MH8137,42.0056402,FALSE,FALSE
6998,2014-2015,HS1367,MH8137,70.89757592,FALSE,FALSE
6999,2014-2015,HS1390,MH8137,82.07635784,FALSE,FALSE
7000,2014-2015,HS1391,MH8137,80.8028205,FALSE,FALSE
7001,2014-2015,HS1394,MH8447,38.57248472,FALSE,FALSE
7002,2014-2015,MH7843,MH8447,38.62676862,FALSE,FALSE
7003,2014-2015,MH8155,MH8447,74.57761015,FALSE,FALSE
7004,2014-2015,HS1376,MH8447,78.71251275,FALSE,FALSE
7005,2014-2015,HS1484,MH8447,98.57248472,FALSE,FALSE
7006,2014-2015,MH8156,MH8447,399.3467152,FALSE,FALSE
7007,2014-2015,MH7505,MH8447,65.22770815,FALSE,FALSE
7008,2014-2015,HS1255,MH8447,61.86315705,FALSE,FALSE
7009,2014-2015,MH7796,MH8447,106.7962178,FALSE,FALSE
7010,2014-2015,MH8165,MH8447,98.95139391,FALSE,FALSE
7011,2014-2015,MH7492,MH8447,74.39800713,FALSE,FALSE
7012,2014-2015,HS1340,MH8447,76.74366278,FALSE,FALSE
7013,2014-2015,HS1413,MH8447,90.77039756,FALSE,FALSE
7014,2014-2015,HS1448,MH8447,78.57248472,FALSE,FALSE
7015,2014-2015,HS1393,MH8447,88.57248472,FALSE,FALSE
7016,2014-2015,MH7890,MH8447,65.91131705,FALSE,FALSE
7017,2014-2015,HS1345,MH8447,64.67885096,FALSE,FALSE
7018,2014-2015,HS1369,MH8447,96.83720125,FALSE,FALSE
7019,2014-2015,HS1336,MH8447,90.77982316,FALSE,FALSE
7020,2014-2015,MH7612,MH8447,90.67353527,FALSE,FALSE
7021,2014-2015,HS1377,MH8447,98.57248472,FALSE,FALSE
7022,2014-2015,MH7845,MH8447,96.55035356,FALSE,FALSE
7023,2014-2015,MH7891,MH8447,66.78732289,FALSE,FALSE
7024,2014-2015,MH8126,MH8447,67.84476069,FALSE,FALSE
7025,2014-2015,MH7409,MH8447,60.57248472,FALSE,FALSE
7026,2014-2015,MH7893,MH8447,74.70479007,FALSE,FALSE
7027,2014-2015,HS1388,MH8447,40.61540058,FALSE,FALSE
7028,2014-2015,HS1342,MH8447,42.69446807,FALSE,FALSE
7029,2014-2015,MH8439,MH8447,48.62108356,FALSE,FALSE
7030,2014-2015,MH7455,MH8447,66.64380056,FALSE,FALSE
7031,2014-2015,HS1408,MH8447,68.00084608,FALSE,FALSE
7032,2014-2015,MH7885,MH8447,66.57248472,FALSE,FALSE
7033,2014-2015,HS1409,MH8447,66.70932269,FALSE,FALSE
7034,2014-2015,MH7440,MH8447,71.62541837,FALSE,FALSE
7035,2014-2015,MH7390,MH8447,70.83612482,FALSE,FALSE
7036,2014-2015,HS1256,MH8447,68.79690908,FALSE,FALSE
7037,2014-2015,MH8386,MH8447,100.812376,FALSE,FALSE
7038,2014-2015,HS1507,MH8447,100.8972271,FALSE,FALSE
7039,2014-2015,HS1328,MH8447,90.57248472,FALSE,FALSE
7040,2014-2015,HS1327,MH8447,88.65247979,FALSE,FALSE
7041,2014-2015,HS1313,MH8447,89.03449049,FALSE,FALSE
7042,2014-2015,HS1250,MH8447,68.49087789,FALSE,FALSE
7043,2014-2015,HS1294,MH8447,69.03558096,FALSE,FALSE
7044,2014-2015,HS1253,MH8447,68.57248472,FALSE,FALSE
7045,2014-2015,HS1455,MH8447,100.595793,FALSE,FALSE
7046,2014-2015,HS1385,MH8447,298.5724847,FALSE,FALSE
7047,2014-2015,HS1357,MH8447,40.57248472,FALSE,FALSE
7048,2014-2015,HS1525,MH8447,84.57248472,FALSE,FALSE
7049,2014-2015,HS1349,MH8447,297.0495073,FALSE,FALSE
7050,2014-2015,HS1465,MH8447,84.57248472,FALSE,FALSE
7051,2014-2015,HS1463,MH8447,84.57248472,FALSE,FALSE
7052,2014-2015,MH8041,MH8447,84.61677235,FALSE,FALSE
7053,2014-2015,HS1460,MH8447,94.57248472,FALSE,FALSE
7054,2014-2015,HS1427,MH8447,94.79585723,FALSE,FALSE
7055,2014-2015,HS1375,MH8447,79.3620132,FALSE,FALSE
7056,2014-2015,HS1341,MH8447,79.03184436,FALSE,FALSE
7057,2014-2015,HS1509,MH8447,66.57248472,FALSE,FALSE
7058,2014-2015,MH8183,MH8447,44.37313823,FALSE,FALSE
7059,2014-2015,MH7800,MH8447,77.43301757,FALSE,FALSE
7060,2014-2015,MH8129,MH8447,95.99817988,FALSE,FALSE
7061,2014-2015,HS1392,MH8447,88.57248472,FALSE,FALSE
7062,2014-2015,HS1402,MH8447,84.57248472,FALSE,FALSE
7063,2014-2015,HS1401,MH8447,84.64118687,FALSE,FALSE
7064,2014-2015,HS1351,MH8447,84.62492854,FALSE,FALSE
7065,2014-2015,HS1487,MH8447,68.61987192,FALSE,FALSE
7066,2014-2015,MH8088,MH8447,71.56916038,FALSE,FALSE
7067,2014-2015,MH8089,MH8447,70.02720935,FALSE,FALSE
7068,2014-2015,HS1421,MH8447,64.98973106,FALSE,FALSE
7069,2014-2015,HS1473,MH8447,87.58483106,FALSE,FALSE
7070,2014-2015,HS1474,MH8447,78.86964919,FALSE,FALSE
7071,2014-2015,HS1519,MH8447,106.6217211,FALSE,FALSE
7072,2014-2015,HS1505,MH8447,93.25391387,FALSE,FALSE
7073,2014-2015,MH8392,MH8447,92.57248472,FALSE,FALSE
7074,2014-2015,HS1457,MH8447,92.85792175,FALSE,FALSE
7075,2014-2015,MH8354,MH8447,92.79732753,FALSE,FALSE
7076,2014-2015,HS1510,MH8447,95.74768285,FALSE,FALSE
7077,2014-2015,HS1364,MH8447,70.65394231,FALSE,FALSE
7078,2014-2015,HS1405,MH8447,42.57248472,FALSE,FALSE
7079,2014-2015,HS1425,MH8447,42.70342022,FALSE,FALSE
7080,2014-2015,MH8309,MH8447,76.57248472,FALSE,FALSE
7081,2014-2015,HS1450,MH8447,74.5280961,FALSE,FALSE
7082,2014-2015,MH8137,MH8447,59.13529761,FALSE,FALSE
7083,2014-2015,MH8052,MH8447,90.69152534,FALSE,FALSE
7084,2014-2015,MH8396,MH8447,88.57248472,FALSE,FALSE
7085,2014-2015,MH8090,MH8447,89.56816702,FALSE,FALSE
7086,2014-2015,HS1445,MH8447,90.44764985,FALSE,FALSE
7087,2014-2015,HS1387,MH8447,88.57248472,FALSE,FALSE
7088,2014-2015,HS1367,MH8447,68.90592291,FALSE,FALSE
7089,2014-2015,HS1390,MH8447,89.84602207,FALSE,FALSE
7090,2014-2015,HS1391,MH8447,88.57248472,FALSE,FALSE
7091,2014-2015,HS1394,MH8052,88.11904061,FALSE,FALSE
7092,2014-2015,MH7843,MH8052,88.17332451,FALSE,FALSE
7093,2014-2015,HS1376,MH8052,84.25906864,FALSE,FALSE
7094,2014-2015,MH7505,MH8052,74.77426404,FALSE,FALSE
7095,2014-2015,HS1255,MH8052,71.40971294,FALSE,FALSE
7096,2014-2015,MH7796,MH8052,32.34277371,FALSE,FALSE
7097,2014-2015,MH7492,MH8052,75.94456302,FALSE,FALSE
7098,2014-2015,HS1340,MH8052,78.29021867,FALSE,FALSE
7099,2014-2015,HS1413,MH8052,16.31695345,FALSE,FALSE
7100,2014-2015,HS1448,MH8052,84.11904061,FALSE,FALSE
7101,2014-2015,HS1393,MH8052,14.11904061,FALSE,FALSE
7102,2014-2015,MH7890,MH8052,71.45787294,FALSE,FALSE
7103,2014-2015,HS1345,MH8052,70.22540684,FALSE,FALSE
7104,2014-2015,HS1369,MH8052,22.38375714,FALSE,FALSE
7105,2014-2015,HS1336,MH8052,16.32637905,FALSE,FALSE
7106,2014-2015,MH7612,MH8052,16.22009116,FALSE,FALSE
7107,2014-2015,HS1377,MH8052,88.11904061,FALSE,FALSE
7108,2014-2015,MH7845,MH8052,86.09690945,FALSE,FALSE
7109,2014-2015,MH7891,MH8052,72.33387878,FALSE,FALSE
7110,2014-2015,MH8126,MH8052,73.39131658,FALSE,FALSE
7111,2014-2015,MH7409,MH8052,70.11904061,FALSE,FALSE
7112,2014-2015,MH7893,MH8052,80.25134596,FALSE,FALSE
7113,2014-2015,HS1388,MH8052,86.16195647,FALSE,FALSE
7114,2014-2015,HS1342,MH8052,88.24102396,FALSE,FALSE
7115,2014-2015,MH7455,MH8052,72.19035645,FALSE,FALSE
7116,2014-2015,HS1408,MH8052,73.54740196,FALSE,FALSE
7117,2014-2015,MH7885,MH8052,72.11904061,FALSE,FALSE
7118,2014-2015,HS1409,MH8052,72.25587858,FALSE,FALSE
7119,2014-2015,MH7440,MH8052,77.17197426,FALSE,FALSE
7120,2014-2015,MH7390,MH8052,76.38268071,FALSE,FALSE
7121,2014-2015,HS1256,MH8052,74.34346497,FALSE,FALSE
7122,2014-2015,HS1328,MH8052,16.11904061,FALSE,FALSE
7123,2014-2015,HS1327,MH8052,14.19903568,FALSE,FALSE
7124,2014-2015,HS1313,MH8052,14.58104638,FALSE,FALSE
7125,2014-2015,HS1250,MH8052,74.03743378,FALSE,FALSE
7126,2014-2015,HS1294,MH8052,74.58213685,FALSE,FALSE
7127,2014-2015,HS1253,MH8052,74.11904061,FALSE,FALSE
7128,2014-2015,HS1385,MH8052,288.1190406,FALSE,FALSE
7129,2014-2015,HS1357,MH8052,86.11904061,FALSE,FALSE
7130,2014-2015,HS1349,MH8052,286.5960632,FALSE,FALSE
7131,2014-2015,MH8041,MH8052,66.16332824,FALSE,FALSE
7132,2014-2015,HS1427,MH8052,84.34241312,FALSE,FALSE
7133,2014-2015,HS1375,MH8052,80.90856909,FALSE,FALSE
7134,2014-2015,HS1341,MH8052,80.57840025,FALSE,FALSE
7135,2014-2015,MH7800,MH8052,78.97957346,FALSE,FALSE
7136,2014-2015,HS1392,MH8052,14.11904061,FALSE,FALSE
7137,2014-2015,HS1402,MH8052,74.11904061,FALSE,FALSE
7138,2014-2015,HS1401,MH8052,74.18774275,FALSE,FALSE
7139,2014-2015,HS1351,MH8052,74.17148443,FALSE,FALSE
7140,2014-2015,MH8088,MH8052,73.11571627,FALSE,FALSE
7141,2014-2015,MH8089,MH8052,71.65733005,FALSE,FALSE
7142,2014-2015,HS1421,MH8052,70.53628695,FALSE,FALSE
7143,2014-2015,HS1364,MH8052,72.2004982,FALSE,FALSE
7144,2014-2015,HS1405,MH8052,88.11904061,FALSE,FALSE
7145,2014-2015,HS1425,MH8052,80.24997611,FALSE,FALSE
7146,2014-2015,HS1387,MH8052,14.11904061,FALSE,FALSE
7147,2014-2015,HS1367,MH8052,74.4524788,FALSE,FALSE
7148,2014-2015,HS1390,MH8052,79.39257795,FALSE,FALSE
7149,2014-2015,HS1391,MH8052,78.11904061,FALSE,FALSE
7150,2014-2015,HS1394,MH8396,86,FALSE,FALSE
7151,2014-2015,MH7843,MH8396,86.0542839,FALSE,FALSE
7152,2014-2015,MH8155,MH8396,78.00512543,FALSE,FALSE
7153,2014-2015,HS1376,MH8396,82.14002803,FALSE,FALSE
7154,2014-2015,HS1484,MH8396,86,FALSE,FALSE
7155,2014-2015,MH8156,MH8396,386.7742305,FALSE,FALSE
7156,2014-2015,MH7505,MH8396,72.65522343,FALSE,FALSE
7157,2014-2015,HS1255,MH8396,69.29067233,FALSE,FALSE
7158,2014-2015,MH7796,MH8396,30.2237331,FALSE,FALSE
7159,2014-2015,MH8165,MH8396,14.37890919,FALSE,FALSE
7160,2014-2015,MH7492,MH8396,73.82552241,FALSE,FALSE
7161,2014-2015,HS1340,MH8396,76.17117805,FALSE,FALSE
7162,2014-2015,HS1413,MH8396,6.197912834,FALSE,FALSE
7163,2014-2015,HS1448,MH8396,82,FALSE,FALSE
7164,2014-2015,HS1393,MH8396,12,FALSE,FALSE
7165,2014-2015,MH7890,MH8396,69.33883233,FALSE,FALSE
7166,2014-2015,HS1345,MH8396,68.10636623,FALSE,FALSE
7167,2014-2015,HS1369,MH8396,20.26471652,FALSE,FALSE
7168,2014-2015,HS1336,MH8396,14.20733844,FALSE,FALSE
7169,2014-2015,MH7612,MH8396,14.10105054,FALSE,FALSE
7170,2014-2015,HS1377,MH8396,86,FALSE,FALSE
7171,2014-2015,MH7845,MH8396,83.97786883,FALSE,FALSE
7172,2014-2015,MH7891,MH8396,70.21483816,FALSE,FALSE
7173,2014-2015,MH8126,MH8396,71.27227597,FALSE,FALSE
7174,2014-2015,MH7409,MH8396,68,FALSE,FALSE
7175,2014-2015,MH7893,MH8396,78.13230535,FALSE,FALSE
7176,2014-2015,HS1388,MH8396,84.04291585,FALSE,FALSE
7177,2014-2015,HS1342,MH8396,86.12198335,FALSE,FALSE
7178,2014-2015,MH7455,MH8396,70.07131584,FALSE,FALSE
7179,2014-2015,HS1408,MH8396,71.42836135,FALSE,FALSE
7180,2014-2015,MH7885,MH8396,70,FALSE,FALSE
7181,2014-2015,HS1409,MH8396,70.13683797,FALSE,FALSE
7182,2014-2015,MH7440,MH8396,75.05293365,FALSE,FALSE
7183,2014-2015,MH7390,MH8396,74.2636401,FALSE,FALSE
7184,2014-2015,HS1256,MH8396,72.22442436,FALSE,FALSE
7185,2014-2015,MH8386,MH8396,88.2398913,FALSE,FALSE
7186,2014-2015,HS1507,MH8396,88.32474237,FALSE,FALSE
7187,2014-2015,HS1328,MH8396,14,FALSE,FALSE
7188,2014-2015,HS1327,MH8396,12.07999507,FALSE,FALSE
7189,2014-2015,HS1313,MH8396,12.46200577,FALSE,FALSE
7190,2014-2015,HS1250,MH8396,71.91839317,FALSE,FALSE
7191,2014-2015,HS1294,MH8396,72.46309624,FALSE,FALSE
7192,2014-2015,HS1253,MH8396,72,FALSE,FALSE
7193,2014-2015,HS1455,MH8396,88.02330829,FALSE,FALSE
7194,2014-2015,HS1385,MH8396,282,FALSE,FALSE
7195,2014-2015,HS1357,MH8396,84,FALSE,FALSE
7196,2014-2015,HS1525,MH8396,72,FALSE,FALSE
7197,2014-2015,HS1349,MH8396,280.4770225,FALSE,FALSE
7198,2014-2015,HS1465,MH8396,64,FALSE,FALSE
7199,2014-2015,HS1463,MH8396,64,FALSE,FALSE
7200,2014-2015,MH8041,MH8396,64.04428763,FALSE,FALSE
7201,2014-2015,HS1460,MH8396,82,FALSE,FALSE
7202,2014-2015,HS1427,MH8396,82.2233725,FALSE,FALSE
7203,2014-2015,HS1375,MH8396,78.78952848,FALSE,FALSE
7204,2014-2015,HS1341,MH8396,78.45935963,FALSE,FALSE
7205,2014-2015,HS1509,MH8396,70,FALSE,FALSE
7206,2014-2015,MH8183,MH8396,79.69197927,FALSE,FALSE
7207,2014-2015,MH7800,MH8396,76.86053285,FALSE,FALSE
7208,2014-2015,MH8129,MH8396,39.42569516,FALSE,FALSE
7209,2014-2015,HS1392,MH8396,12,FALSE,FALSE
7210,2014-2015,HS1402,MH8396,72,FALSE,FALSE
7211,2014-2015,HS1401,MH8396,72.06870214,FALSE,FALSE
7212,2014-2015,HS1351,MH8396,72.05244382,FALSE,FALSE
7213,2014-2015,HS1487,MH8396,76.0473872,FALSE,FALSE
7214,2014-2015,MH8088,MH8396,70.99667565,FALSE,FALSE
7215,2014-2015,MH8089,MH8396,69.53828944,FALSE,FALSE
7216,2014-2015,HS1421,MH8396,68.41724633,FALSE,FALSE
7217,2014-2015,HS1473,MH8396,3.012346334,FALSE,FALSE
7218,2014-2015,HS1474,MH8396,78.29716447,FALSE,FALSE
7219,2014-2015,HS1519,MH8396,30.04923642,FALSE,FALSE
7220,2014-2015,HS1505,MH8396,16.68142915,FALSE,FALSE
7221,2014-2015,MH8392,MH8396,16,FALSE,FALSE
7222,2014-2015,HS1457,MH8396,16.28543703,FALSE,FALSE
7223,2014-2015,MH8354,MH8396,16.2248428,FALSE,FALSE
7224,2014-2015,HS1364,MH8396,70.08145759,FALSE,FALSE
7225,2014-2015,HS1405,MH8396,86,FALSE,FALSE
7226,2014-2015,HS1425,MH8396,78.1309355,FALSE,FALSE
7227,2014-2015,MH8309,MH8396,80,FALSE,FALSE
7228,2014-2015,HS1450,MH8396,77.95561137,FALSE,FALSE
7229,2014-2015,MH8137,MH8396,42.0056402,FALSE,FALSE
7230,2014-2015,MH8052,MH8396,14.11904061,FALSE,FALSE
