Project Subtype Sample Gene Syn Div MinFreq Chr Length PercentSites DivPerSite
flu-Xue-chronic H3N2 Y21A-NW-2 7-M1 S 0.0405630672346731 0.02 7-M 759 0.249883744282616 0.000213870560022601
flu-Xue-chronic H3N2 Y21A-NW-2 7-M1 Stop 0 0.02 7-M 759 0.0338046083826779 0
flu-Xue-chronic H3N2 Y21A-NW-2 7-M2 NS 0 0.02 7-M 294 0.716311647334706 0
flu-Xue-chronic H3N2 Y21A-NW-2 7-M2 S 0 0.02 7-M 294 0.249883744282616 0
flu-Xue-chronic H3N2 Y21A-NW-2 7-M2 Stop 0 0.02 7-M 294 0.0338046083826779 0
flu-Xue-chronic H3N2 Y21A-NW-2 8-NEP NS 0.539678298638248 0.02 8-NS 426 0.716311647334706 0.001768574434048
flu-Xue-chronic H3N2 Y21A-NW-2 8-NEP S 0 0.02 8-NS 426 0.249883744282616 0
flu-Xue-chronic H3N2 Y21A-NW-2 8-NEP Stop 0 0.02 8-NS 426 0.0338046083826779 0
flu-Xue-chronic H3N2 Y21A-NW-2 8-NS1 NS 0.564166677136374 0.02 8-NS 693 0.716311647334706 0.00113650717844704
flu-Xue-chronic H3N2 Y21A-NW-2 8-NS1 S 0.0563193877233112 0.02 8-NS 693 0.249883744282616 0.000325227069039679
flu-Xue-chronic H3N2 Y21A-NW-2 8-NS1 Stop 0 0.02 8-NS 693 0.0338046083826779 0
flu-Xue-chronic H3N2 Y28A-NW-1 1-PB2 NS 0.0732078773405127 0.02 1-PB2 2280 0.716311647334706 4.48250677638369e-05
flu-Xue-chronic H3N2 Y28A-NW-1 1-PB2 S 0.221106882679043 0.02 1-PB2 2280 0.249883744282616 0.000388087281178743
flu-Xue-chronic H3N2 Y28A-NW-1 1-PB2 Stop 0 0.02 1-PB2 2280 0.0338046083826779 0
flu-Xue-chronic H3N2 Y28A-NW-1 2-PB1 NS 0.345739668359991 0.02 2-PB1 2274 0.716311647334706 0.000212254417570445
flu-Xue-chronic H3N2 Y28A-NW-1 2-PB1 S 0 0.02 2-PB1 2274 0.249883744282616 0
flu-Xue-chronic H3N2 Y28A-NW-1 2-PB1 Stop 0 0.02 2-PB1 2274 0.0338046083826779 0
flu-Xue-chronic H3N2 Y28A-NW-1 3-PA NS 1.3774693805055 0.02 3-PA 2151 0.716311647334706 0.000894004141100245
flu-Xue-chronic H3N2 Y28A-NW-1 3-PA S 0.161982224397851 0.02 3-PA 2151 0.249883744282616 0.000301362314980943
flu-Xue-chronic H3N2 Y28A-NW-1 3-PA Stop 0 0.02 3-PA 2151 0.0338046083826779 0
flu-Xue-chronic H3N2 Y28A-NW-1 4-HA NS 0.285769529088805 0.02 4-HA 1701 0.716311647334706 0.00023453604246186
flu-Xue-chronic H3N2 Y28A-NW-1 4-HA S 0.0756446721484199 0.02 4-HA 1701 0.249883744282616 0.000177965584988632
flu-Xue-chronic H3N2 Y28A-NW-1 4-HA Stop 0 0.02 4-HA 1701 0.0338046083826779 0
flu-Xue-chronic H3N2 Y28A-NW-1 5-NP NS 0.108659462000904 0.02 5-NP 1497 0.716311647334706 0.000101331328655517
flu-Xue-chronic H3N2 Y28A-NW-1 5-NP S 0.464921414159175 0.02 5-NP 1497 0.249883744282616 0.00124285294277513
flu-Xue-chronic H3N2 Y28A-NW-1 5-NP Stop 0 0.02 5-NP 1497 0.0338046083826779 0
flu-Xue-chronic H3N2 Y28A-NW-1 6-NA NS 1.34450329190935 0.02 6-NA 1410 0.716311647334706 0.00133119213896114
flu-Xue-chronic H3N2 Y28A-NW-1 6-NA S 0.131020408163265 0.02 6-NA 1410 0.249883744282616 0.000371862025518561
flu-Xue-chronic H3N2 Y28A-NW-1 6-NA Stop 0 0.02 6-NA 1410 0.0338046083826779 0
flu-Xue-chronic H3N2 Y28A-NW-1 7-M1 NS 0.0588308366087776 0.02 7-M 759 0.716311647334706 0.000108208464796972
flu-Xue-chronic H3N2 Y28A-NW-1 7-M1 S 0.0373214112158616 0.02 7-M 759 0.249883744282616 0.000196778785770598
flu-Xue-chronic H3N2 Y28A-NW-1 7-M1 Stop 0 0.02 7-M 759 0.0338046083826779 0
flu-Xue-chronic H3N2 Y28A-NW-1 7-M2 NS 0 0.02 7-M 294 0.716311647334706 0
flu-Xue-chronic H3N2 Y28A-NW-1 7-M2 S 0 0.02 7-M 294 0.249883744282616 0
flu-Xue-chronic H3N2 Y28A-NW-1 7-M2 Stop 0 0.02 7-M 294 0.0338046083826779 0
flu-Xue-chronic H3N2 Y28A-NW-1 8-NEP NS 0.79953558727373 0.02 8-NS 426 0.716311647334706 0.00262015019379483
flu-Xue-chronic H3N2 Y28A-NW-1 8-NEP S 0.0385051819350934 0.02 8-NS 426 0.249883744282616 0.000361719211791217
flu-Xue-chronic H3N2 Y28A-NW-1 8-NEP Stop 0 0.02 8-NS 426 0.0338046083826779 0
flu-Xue-chronic H3N2 Y28A-NW-1 8-NS1 NS 0.827808140551954 0.02 8-NS 693 0.716311647334706 0.0016676098256806
flu-Xue-chronic H3N2 Y28A-NW-1 8-NS1 S 0.0500876288709106 0.02 8-NS 693 0.249883744282616 0.00028924058643647
flu-Xue-chronic H3N2 Y28A-NW-1 8-NS1 Stop 0 0.02 8-NS 693 0.0338046083826779 0
flu-Xue-chronic H3N2 Y28A-NW-2 1-PB2 NS 0.116896150366423 0.02 1-PB2 2280 0.716311647334706 7.15753283917009e-05
flu-Xue-chronic H3N2 Y28A-NW-2 1-PB2 S 0.238873636877186 0.02 1-PB2 2280 0.249883744282616 0.000419271526773382
flu-Xue-chronic H3N2 Y28A-NW-2 1-PB2 Stop 0 0.02 1-PB2 2280 0.0338046083826779 0
flu-Xue-chronic H3N2 Y28A-NW-2 2-PB1 NS 0.144884988252199 0.02 2-PB1 2274 0.716311647334706 8.89469205024837e-05
flu-Xue-chronic H3N2 Y28A-NW-2 2-PB1 S 0.0693937180423667 0.02 2-PB1 2274 0.249883744282616 0.000122121376818597
flu-Xue-chronic H3N2 Y28A-NW-2 2-PB1 Stop 0 0.02 2-PB1 2274 0.0338046083826779 0
flu-Xue-chronic H3N2 Y28A-NW-2 3-PA NS 1.27397949129501 0.02 3-PA 2151 0.716311647334706 0.000826837211057682
flu-Xue-chronic H3N2 Y28A-NW-2 3-PA S 0.023142509135201 0.02 3-PA 2151 0.249883744282616 4.30558362399198e-05
flu-Xue-chronic H3N2 Y28A-NW-2 3-PA Stop 0 0.02 3-PA 2151 0.0338046083826779 0
flu-Xue-chronic H3N2 Y28A-NW-2 4-HA NS 0.166071935288105 0.02 4-HA 1701 0.716311647334706 0.000136298137140962
flu-Xue-chronic H3N2 Y28A-NW-2 4-HA S 0.0275294325927237 0.02 4-HA 1701 0.249883744282616 6.47671731084571e-05
flu-Xue-chronic H3N2 Y28A-NW-2 4-HA Stop 0 0.02 4-HA 1701 0.0338046083826779 0
flu-Xue-chronic H3N2 Y28A-NW-2 5-NP NS 0.093896255850234 0.02 5-NP 1497 0.716311647334706 8.75637720441078e-05
flu-Xue-chronic H3N2 Y28A-NW-2 5-NP S 0 0.02 5-NP 1497 0.249883744282616 0
flu-Xue-chronic H3N2 Y28A-NW-2 5-NP Stop 0 0.02 5-NP 1497 0.0338046083826779 0
flu-Xue-chronic H3N2 Y28A-NW-2 6-NA NS 0.995131892114784 0.02 6-NA 1410 0.716311647334706 0.000985279664233085
flu-Xue-chronic H3N2 Y28A-NW-2 6-NA S 0.057356608478803 0.02 6-NA 1410 0.249883744282616 0.000162789483751454
flu-Xue-chronic H3N2 Y28A-NW-2 6-NA Stop 0 0.02 6-NA 1410 0.0338046083826779 0
flu-Xue-chronic H3N2 Y28A-NW-2 7-M1 NS 0.0639242235273108 0.02 7-M 759 0.716311647334706 0.000117576809883352
flu-Xue-chronic H3N2 Y28A-NW-2 7-M1 S 0.0419544900446973 0.02 7-M 759 0.249883744282616 0.000221206898122638
flu-Xue-chronic H3N2 Y28A-NW-2 7-M1 Stop 0 0.02 7-M 759 0.0338046083826779 0
flu-Xue-chronic H3N2 Y28A-NW-2 7-M2 NS 0 0.02 7-M 294 0.716311647334706 0
flu-Xue-chronic H3N2 Y28A-NW-2 7-M2 S 0 0.02 7-M 294 0.249883744282616 0
flu-Xue-chronic H3N2 Y28A-NW-2 7-M2 Stop 0 0.02 7-M 294 0.0338046083826779 0
flu-Xue-chronic H3N2 Y28A-NW-2 8-NEP NS 0.654079885241292 0.02 8-NS 426 0.716311647334706 0.00214347874610057
flu-Xue-chronic H3N2 Y28A-NW-2 8-NEP S 0 0.02 8-NS 426 0.249883744282616 0
flu-Xue-chronic H3N2 Y28A-NW-2 8-NEP Stop 0 0.02 8-NS 426 0.0338046083826779 0
flu-Xue-chronic H3N2 Y28A-NW-2 8-NS1 NS 0.789385184848915 0.02 8-NS 693 0.716311647334706 0.00159020723041335
flu-Xue-chronic H3N2 Y28A-NW-2 8-NS1 S 0.0514789693548296 0.02 8-NS 693 0.249883744282616 0.000297275147995347
flu-Xue-chronic H3N2 Y28A-NW-2 8-NS1 Stop 0 0.02 8-NS 693 0.0338046083826779 0
flu-Xue-chronic H3N2 Y35A-NW-1 1-PB2 NS 0.0216616846156996 0.02 1-PB2 2280 0.716311647334706 1.32634153051759e-05
flu-Xue-chronic H3N2 Y35A-NW-1 1-PB2 S 0.0218800648298217 0.02 1-PB2 2280 0.249883744282616 3.84039373579617e-05
flu-Xue-chronic H3N2 Y35A-NW-1 1-PB2 Stop 0 0.02 1-PB2 2280 0.0338046083826779 0
flu-Xue-chronic H3N2 Y35A-NW-1 2-PB1 NS 0.122034400948992 0.02 2-PB1 2274 0.716311647334706 7.49186253919131e-05
flu-Xue-chronic H3N2 Y35A-NW-1 2-PB1 S 0.039807880169326 0.02 2-PB1 2274 0.249883744282616 7.00552336962234e-05
flu-Xue-chronic H3N2 Y35A-NW-1 2-PB1 Stop 0 0.02 2-PB1 2274 0.0338046083826779 0
flu-Xue-chronic H3N2 Y35A-NW-1 3-PA NS 1.9259216159877 0.02 3-PA 2151 0.716311647334706 0.00124996019838613
flu-Xue-chronic H3N2 Y35A-NW-1 3-PA S 0.108416547788873 0.02 3-PA 2151 0.249883744282616 0.000201705229974174
flu-Xue-chronic H3N2 Y35A-NW-1 3-PA Stop 0.0630946419629444 0.02 3-PA 2151 0.0338046083826779 0.000867713113247413
flu-Xue-chronic H3N2 Y35A-NW-1 4-HA NS 0.798491462805735 0.02 4-HA 1701 0.716311647334706 0.000655335886310824
flu-Xue-chronic H3N2 Y35A-NW-1 4-HA S 0.0543745916880245 0.02 4-HA 1701 0.249883744282616 0.000127924488842926
flu-Xue-chronic H3N2 Y35A-NW-1 4-HA Stop 0 0.02 4-HA 1701 0.0338046083826779 0
flu-Xue-chronic H3N2 Y35A-NW-1 5-NP NS 0.0644864550284416 0.02 5-NP 1497 0.716311647334706 6.01374058732396e-05
flu-Xue-chronic H3N2 Y35A-NW-1 5-NP S 0 0.02 5-NP 1497 0.249883744282616 0
flu-Xue-chronic H3N2 Y35A-NW-1 5-NP Stop 0 0.02 5-NP 1497 0.0338046083826779 0
flu-Xue-chronic H3N2 Y35A-NW-1 6-NA NS 1.5662181399563 0.02 6-NA 1410 0.716311647334706 0.00155071191595768
flu-Xue-chronic H3N2 Y35A-NW-1 6-NA S 0.263349073737741 0.02 6-NA 1410 0.249883744282616 0.000747437146253757
flu-Xue-chronic H3N2 Y35A-NW-1 6-NA Stop 0 0.02 6-NA 1410 0.0338046083826779 0
flu-Xue-chronic H3N2 Y35A-NW-1 7-M1 NS 0.534762373841879 0.02 7-M 759 0.716311647334706 0.000983596678888307
flu-Xue-chronic H3N2 Y35A-NW-1 7-M1 S 0.0411025668796707 0.02 7-M 759 0.249883744282616 0.000216715095682099
flu-Xue-chronic H3N2 Y35A-NW-1 7-M1 Stop 0.0225670433462641 0.02 7-M 759 0.0338046083826779 0.000879542800573819
flu-Xue-chronic H3N2 Y35A-NW-1 7-M2 NS 0 0.02 7-M 294 0.716311647334706 0
flu-Xue-chronic H3N2 Y35A-NW-1 7-M2 S 0 0.02 7-M 294 0.249883744282616 0
flu-Xue-chronic H3N2 Y35A-NW-1 7-M2 Stop 0 0.02 7-M 294 0.0338046083826779 0
flu-Xue-chronic H3N2 Y35A-NW-1 8-NEP NS 0.871439654771895 0.02 8-NS 426 0.716311647334706 0.00285578630479317
flu-Xue-chronic H3N2 Y35A-NW-1 8-NEP S 0 0.02 8-NS 426 0.249883744282616 0
flu-Xue-chronic H3N2 Y35A-NW-1 8-NEP Stop 0 0.02 8-NS 426 0.0338046083826779 0
flu-Xue-chronic H3N2 Y35A-NW-1 8-NS1 NS 0.940488746618404 0.02 8-NS 693 0.716311647334706 0.00189460358985736
flu-Xue-chronic H3N2 Y35A-NW-1 8-NS1 S 0.0528290769042025 0.02 8-NS 693 0.249883744282616 0.000305071602092613
flu-Xue-chronic H3N2 Y35A-NW-1 8-NS1 Stop 0 0.02 8-NS 693 0.0338046083826779 0
flu-Xue-chronic H3N2 Y35A-NW-2 1-PB2 NS 0.0634282473321912 0.02 1-PB2 2280 0.716311647334706 3.88370157432974e-05
flu-Xue-chronic H3N2 Y35A-NW-2 1-PB2 S 0.021600761790207 0.02 1-PB2 2280 0.249883744282616 3.79137040556073e-05
flu-Xue-chronic H3N2 Y35A-NW-2 1-PB2 Stop 0 0.02 1-PB2 2280 0.0338046083826779 0
flu-Xue-chronic H3N2 Y35A-NW-2 2-PB1 NS 0.181736392262708 0.02 2-PB1 2274 0.716311647334706 0.000111570512790886
flu-Xue-chronic H3N2 Y35A-NW-2 2-PB1 S 0.11256065556081 0.02 2-PB1 2274 0.249883744282616 0.00019808799154266
flu-Xue-chronic H3N2 Y35A-NW-2 2-PB1 Stop 0 0.02 2-PB1 2274 0.0338046083826779 0
flu-Xue-chronic H3N2 Y35A-NW-2 3-PA NS 1.69712480546332 0.02 3-PA 2151 0.716311647334706 0.00110146666453766
flu-Xue-chronic H3N2 Y35A-NW-2 3-PA S 0.213543510777435 0.02 3-PA 2151 0.249883744282616 0.000397290301428283
flu-Xue-chronic H3N2 Y35A-NW-2 3-PA Stop 0 0.02 3-PA 2151 0.0338046083826779 0
flu-Xue-chronic H3N2 Y35A-NW-2 4-HA NS 0.814201671309103 0.02 4-HA 1701 0.716311647334706 0.000668229528751916
flu-Xue-chronic H3N2 Y35A-NW-2 4-HA S 0.055441303297099 0.02 4-HA 1701 0.249883744282616 0.000130434089983778
flu-Xue-chronic H3N2 Y35A-NW-2 4-HA Stop 0 0.02 4-HA 1701 0.0338046083826779 0
flu-Xue-chronic H3N2 Y35A-NW-2 5-NP NS 0.0290815039111784 0.02 5-NP 1497 0.716311647334706 2.71202100245609e-05
flu-Xue-chronic H3N2 Y35A-NW-2 5-NP S 0 0.02 5-NP 1497 0.249883744282616 0
flu-Xue-chronic H3N2 Y35A-NW-2 5-NP Stop 0 0.02 5-NP 1497 0.0338046083826779 0
flu-Xue-chronic H3N2 Y35A-NW-2 6-NA NS 1.70853399347266 0.02 6-NA 1410 0.716311647334706 0.00169161878215173
flu-Xue-chronic H3N2 Y35A-NW-2 6-NA S 0.730878186968839 0.02 6-NA 1410 0.249883744282616 0.0020743779295428
flu-Xue-chronic H3N2 Y35A-NW-2 6-NA Stop 0 0.02 6-NA 1410 0.0338046083826779 0
flu-Xue-chronic H3N2 Y35A-NW-2 7-M1 NS 0.499096607773743 0.02 7-M 759 0.716311647334706 0.000917996085483435
flu-Xue-chronic H3N2 Y35A-NW-2 7-M1 S 0.036777933240056 0.02 7-M 759 0.249883744282616 0.00019391327418655
flu-Xue-chronic H3N2 Y35A-NW-2 7-M1 Stop 0 0.02 7-M 759 0.0338046083826779 0
flu-Xue-chronic H3N2 Y35A-NW-2 7-M2 NS 0 0.02 7-M 294 0.716311647334706 0
flu-Xue-chronic H3N2 Y35A-NW-2 7-M2 S 0 0.02 7-M 294 0.249883744282616 0
flu-Xue-chronic H3N2 Y35A-NW-2 7-M2 Stop 0 0.02 7-M 294 0.0338046083826779 0
flu-Xue-chronic H3N2 Y35A-NW-2 8-NEP NS 0.887949628116149 0.02 8-NS 426 0.716311647334706 0.00290989097573721
flu-Xue-chronic H3N2 Y35A-NW-2 8-NEP S 0.0329478299548834 0.02 8-NS 426 0.249883744282616 0.000309513226079569
flu-Xue-chronic H3N2 Y35A-NW-2 8-NEP Stop 0 0.02 8-NS 426 0.0338046083826779 0
flu-Xue-chronic H3N2 Y35A-NW-2 8-NS1 NS 0.94452804158383 0.02 8-NS 693 0.716311647334706 0.0019027407023635
flu-Xue-chronic H3N2 Y35A-NW-2 8-NS1 S 0.0503437161618834 0.02 8-NS 693 0.249883744282616 0.000290719411445552
flu-Xue-chronic H3N2 Y35A-NW-2 8-NS1 Stop 0 0.02 8-NS 693 0.0338046083826779 0
flu-Xue-chronic H3N2 Y48A-NW-1 1-PB2 NS 0 0.02 1-PB2 2280 0.716311647334706 0
flu-Xue-chronic H3N2 Y48A-NW-1 1-PB2 S 0 0.02 1-PB2 2280 0.249883744282616 0
flu-Xue-chronic H3N2 Y48A-NW-1 1-PB2 Stop 0 0.02 1-PB2 2280 0.0338046083826779 0
flu-Xue-chronic H3N2 Y48A-NW-1 2-PB1 NS 0 0.02 2-PB1 2274 0.716311647334706 0
flu-Xue-chronic H3N2 Y48A-NW-1 2-PB1 S 0 0.02 2-PB1 2274 0.249883744282616 0
flu-Xue-chronic H3N2 Y48A-NW-1 2-PB1 Stop 0 0.02 2-PB1 2274 0.0338046083826779 0
flu-Xue-chronic H3N2 Y48A-NW-1 3-PA NS 1.13667342009477 0.02 3-PA 2151 0.716311647334706 0.000737722928019191
flu-Xue-chronic H3N2 Y48A-NW-1 3-PA S 0.922239314468305 0.02 3-PA 2151 0.249883744282616 0.0017157942842665
flu-Xue-chronic H3N2 Y48A-NW-1 3-PA Stop 0 0.02 3-PA 2151 0.0338046083826779 0
flu-Xue-chronic H3N2 Y48A-NW-1 4-HA NS 0.0889100053031057 0.02 4-HA 1701 0.716311647334706 7.29699938462414e-05
flu-Xue-chronic H3N2 Y48A-NW-1 4-HA S 0.871439408134538 0.02 4-HA 1701 0.249883744282616 0.00205019361768825
flu-Xue-chronic H3N2 Y48A-NW-1 4-HA Stop 0 0.02 4-HA 1701 0.0338046083826779 0
flu-Xue-chronic H3N2 Y48A-NW-1 5-NP NS 0 0.02 5-NP 1497 0.716311647334706 0
flu-Xue-chronic H3N2 Y48A-NW-1 5-NP S 0.0619382671665554 0.02 5-NP 1497 0.249883744282616 0.000165576708824149
flu-Xue-chronic H3N2 Y48A-NW-1 5-NP Stop 0 0.02 5-NP 1497 0.0338046083826779 0
flu-Xue-chronic H3N2 Y48A-NW-1 6-NA NS 1.63762008193841 0.02 6-NA 1410 0.716311647334706 0.0016214069484244
flu-Xue-chronic H3N2 Y48A-NW-1 6-NA S 0 0.02 6-NA 1410 0.249883744282616 0
flu-Xue-chronic H3N2 Y48A-NW-1 6-NA Stop 0 0.02 6-NA 1410 0.0338046083826779 0
flu-Xue-chronic H3N2 Y48A-NW-1 7-M1 NS 0.081919737116977 0.02 7-M 759 0.716311647334706 0.000150676235474052
flu-Xue-chronic H3N2 Y48A-NW-1 7-M1 S 0.034661425763802 0.02 7-M 759 0.249883744282616 0.000182753895221945
flu-Xue-chronic H3N2 Y48A-NW-1 7-M1 Stop 0 0.02 7-M 759 0.0338046083826779 0
flu-Xue-chronic H3N2 Y48A-NW-1 7-M2 NS 0 0.02 7-M 294 0.716311647334706 0
flu-Xue-chronic H3N2 Y48A-NW-1 7-M2 S 0 0.02 7-M 294 0.249883744282616 0
flu-Xue-chronic H3N2 Y48A-NW-1 7-M2 Stop 0 0.02 7-M 294 0.0338046083826779 0
flu-Xue-chronic H3N2 Y48A-NW-1 8-NEP NS 0.0235248157081224 0.02 8-NS 426 0.716311647334706 7.7092941724834e-05
flu-Xue-chronic H3N2 Y48A-NW-1 8-NEP S 0 0.02 8-NS 426 0.249883744282616 0
flu-Xue-chronic H3N2 Y48A-NW-1 8-NEP Stop 0 0.02 8-NS 426 0.0338046083826779 0
flu-Xue-chronic H3N2 Y48A-NW-1 8-NS1 NS 0.0235248157081224 0.02 8-NS 693 0.716311647334706 4.73904663416729e-05
flu-Xue-chronic H3N2 Y48A-NW-1 8-NS1 S 0.0532769628598452 0.02 8-NS 693 0.249883744282616 0.000307658005150354
flu-Xue-chronic H3N2 Y48A-NW-1 8-NS1 Stop 0 0.02 8-NS 693 0.0338046083826779 0
flu-Xue-chronic H3N2 Y48A-NW-2 1-PB2 NS 0 0.02 1-PB2 2280 0.716311647334706 0
flu-Xue-chronic H3N2 Y48A-NW-2 1-PB2 S 0 0.02 1-PB2 2280 0.249883744282616 0
flu-Xue-chronic H3N2 Y48A-NW-2 1-PB2 Stop 0 0.02 1-PB2 2280 0.0338046083826779 0
flu-Xue-chronic H3N2 Y48A-NW-2 2-PB1 NS 0 0.02 2-PB1 2274 0.716311647334706 0
flu-Xue-chronic H3N2 Y48A-NW-2 2-PB1 S 0 0.02 2-PB1 2274 0.249883744282616 0
flu-Xue-chronic H3N2 Y48A-NW-2 2-PB1 Stop 0 0.02 2-PB1 2274 0.0338046083826779 0
flu-Xue-chronic H3N2 Y48A-NW-2 3-PA NS 1.14029266837658 0.02 3-PA 2151 0.716311647334706 0.000740071889816386
flu-Xue-chronic H3N2 Y48A-NW-2 3-PA S 0.953005105700776 0.02 3-PA 2151 0.249883744282616 0.00177303297266274
flu-Xue-chronic H3N2 Y48A-NW-2 3-PA Stop 0 0.02 3-PA 2151 0.0338046083826779 0
flu-Xue-chronic H3N2 Y48A-NW-2 4-HA NS 0.087329439033863 0.02 4-HA 1701 0.716311647334706 7.16727955101596e-05
flu-Xue-chronic H3N2 Y48A-NW-2 4-HA S 0.84208709951154 0.02 4-HA 1701 0.249883744282616 0.00198113785174337
flu-Xue-chronic H3N2 Y48A-NW-2 4-HA Stop 0 0.02 4-HA 1701 0.0338046083826779 0
flu-Xue-chronic H3N2 Y48A-NW-2 5-NP NS 0 0.02 5-NP 1497 0.716311647334706 0
flu-Xue-chronic H3N2 Y48A-NW-2 5-NP S 0.0419005968914367 0.02 5-NP 1497 0.249883744282616 0.000112010930373551
flu-Xue-chronic H3N2 Y48A-NW-2 5-NP Stop 0 0.02 5-NP 1497 0.0338046083826779 0
flu-Xue-chronic H3N2 Y48A-NW-2 6-NA NS 1.6441264687458 0.02 6-NA 1410 0.716311647334706 0.00162784891924229
flu-Xue-chronic H3N2 Y48A-NW-2 6-NA S 0 0.02 6-NA 1410 0.249883744282616 0
flu-Xue-chronic H3N2 Y48A-NW-2 6-NA Stop 0 0.02 6-NA 1410 0.0338046083826779 0
flu-Xue-chronic H3N2 Y48A-NW-2 7-M1 NS 0.102823648981158 0.02 7-M 759 0.716311647334706 0.000189125122851199
flu-Xue-chronic H3N2 Y48A-NW-2 7-M1 S 0.0387308061890848 0.02 7-M 759 0.249883744282616 0.000204209882893319
flu-Xue-chronic H3N2 Y48A-NW-2 7-M1 Stop 0 0.02 7-M 759 0.0338046083826779 0
flu-Xue-chronic H3N2 Y48A-NW-2 7-M2 NS 0 0.02 7-M 294 0.716311647334706 0
flu-Xue-chronic H3N2 Y48A-NW-2 7-M2 S 0 0.02 7-M 294 0.249883744282616 0
flu-Xue-chronic H3N2 Y48A-NW-2 7-M2 Stop 0 0.02 7-M 294 0.0338046083826779 0
flu-Xue-chronic H3N2 Y48A-NW-2 8-NEP NS 0.0384295777348794 0.02 8-NS 426 0.716311647334706 0.000125937190479334
flu-Xue-chronic H3N2 Y48A-NW-2 8-NEP S 0 0.02 8-NS 426 0.249883744282616 0
flu-Xue-chronic H3N2 Y48A-NW-2 8-NEP Stop 0 0.02 8-NS 426 0.0338046083826779 0
flu-Xue-chronic H3N2 Y48A-NW-2 8-NS1 NS 0.0603169319859928 0.02 8-NS 693 0.716311647334706 0.000121507754644311
flu-Xue-chronic H3N2 Y48A-NW-2 8-NS1 S 0.0526034493167339 0.02 8-NS 693 0.249883744282616 0.000303768672463345
flu-Xue-chronic H3N2 Y48A-NW-2 8-NS1 Stop 0 0.02 8-NS 693 0.0338046083826779 0
flu-Xue-chronic H3N2 Y56A-NW-1 1-PB2 NS 0.244884697316008 0.02 1-PB2 2280 0.716311647334706 0.000149942513705997
flu-Xue-chronic H3N2 Y56A-NW-1 1-PB2 S 0.0665410358047956 0.02 1-PB2 2280 0.249883744282616 0.00011679297070904
flu-Xue-chronic H3N2 Y56A-NW-1 1-PB2 Stop 0 0.02 1-PB2 2280 0.0338046083826779 0
flu-Xue-chronic H3N2 Y56A-NW-1 2-PB1 NS 0.573933459651391 0.02 2-PB1 2274 0.716311647334706 0.000352345777331096
flu-Xue-chronic H3N2 Y56A-NW-1 2-PB1 S 0.444613093749501 0.02 2-PB1 2274 0.249883744282616 0.00078244493438319
flu-Xue-chronic H3N2 Y56A-NW-1 2-PB1 Stop 0 0.02 2-PB1 2274 0.0338046083826779 0
flu-Xue-chronic H3N2 Y56A-NW-1 3-PA NS 0.9767616645222 0.02 3-PA 2151 0.716311647334706 0.00063393712071506
flu-Xue-chronic H3N2 Y56A-NW-1 3-PA S 0.983113735496197 0.02 3-PA 2151 0.249883744282616 0.00182904903497935
flu-Xue-chronic H3N2 Y56A-NW-1 3-PA Stop 0.0514319111630625 0.02 3-PA 2151 0.0338046083826779 0.000707320659364
flu-Xue-chronic H3N2 Y56A-NW-1 4-HA NS 0.384270557224403 0.02 4-HA 1701 0.716311647334706 0.000315377556219502
flu-Xue-chronic H3N2 Y56A-NW-1 4-HA S 0.553204658482973 0.02 4-HA 1701 0.249883744282616 0.00130149801524938
flu-Xue-chronic H3N2 Y56A-NW-1 4-HA Stop 0.0232899658107891 0.02 4-HA 1701 0.0338046083826779 0.00040503133950538
flu-Xue-chronic H3N2 Y56A-NW-1 5-NP NS 0.0362209302325581 0.02 5-NP 1497 0.716311647334706 3.37781442869039e-05
flu-Xue-chronic H3N2 Y56A-NW-1 5-NP S 0.642940221030082 0.02 5-NP 1497 0.249883744282616 0.00171874239688634
flu-Xue-chronic H3N2 Y56A-NW-1 5-NP Stop 0 0.02 5-NP 1497 0.0338046083826779 0
flu-Xue-chronic H3N2 Y56A-NW-1 6-NA NS 1.58289533696887 0.02 6-NA 1410 0.716311647334706 0.00156722400164511
flu-Xue-chronic H3N2 Y56A-NW-1 6-NA S 0.108850457782299 0.02 6-NA 1410 0.249883744282616 0.00030893928874889
flu-Xue-chronic H3N2 Y56A-NW-1 6-NA Stop 0 0.02 6-NA 1410 0.0338046083826779 0
flu-Xue-chronic H3N2 Y56A-NW-1 7-M1 NS 0.320929550185754 0.02 7-M 759 0.716311647334706 0.00059029066957722
flu-Xue-chronic H3N2 Y56A-NW-1 7-M1 S 0.0889738593044021 0.02 7-M 759 0.249883744282616 0.000469118595167251
flu-Xue-chronic H3N2 Y56A-NW-1 7-M1 Stop 0 0.02 7-M 759 0.0338046083826779 0
flu-Xue-chronic H3N2 Y56A-NW-1 7-M2 NS 0 0.02 7-M 294 0.716311647334706 0
flu-Xue-chronic H3N2 Y56A-NW-1 7-M2 S 0 0.02 7-M 294 0.249883744282616 0
flu-Xue-chronic H3N2 Y56A-NW-1 7-M2 Stop 0 0.02 7-M 294 0.0338046083826779 0
flu-Xue-chronic H3N2 Y56A-NW-1 8-NEP NS 0.291259494893337 0.02 8-NS 426 0.716311647334706 0.000954483620412124
flu-Xue-chronic H3N2 Y56A-NW-1 8-NEP S 0 0.02 8-NS 426 0.249883744282616 0
flu-Xue-chronic H3N2 Y56A-NW-1 8-NEP Stop 0 0.02 8-NS 426 0.0338046083826779 0
